sample_idx,MalConv,AvastStyleConv,BBDnn,NGramConv,EmberGBDT,ResNet18,MalConvRsDel,AvastStyleConvRsDel,BBDnnRsDel,NGramConvRsDel,MalConvRS,AvastStyleConvRS,BBDnnRS,NGramConvRS,MalConvFDRS,AvastStyleConvFDRS,BBDnnFDRS,NGramConvFDRS,MalConvKDRS,AvastStyleConvKDRS,BBDnnKDRS,NGramConvKDRS,MalConvRDRS,AvastStyleConvRDRS,NGramConvRDRS,BBDnnRDRS,MalConvSDRS,AvastStyleConvSDRS,BBDnnSDRS,NGramConvSDRS
10,0.0006012916564941,0.0009059906005859,0.000744342803955,0.0005249977111816,0.1663334369659423,0.0668060779571533,1.335420846939087,1.336315631866455,1.333824872970581,1.3357813358306885,0.4903919696807861,0.4126789569854736,0.0803899765014648,0.5642752647399902,0.0010387897491455,0.0010952949523925,0.0009949207305908,0.0009441375732421,0.0008914470672607,0.0010862350463867,0.0010302066802978,0.0008125305175781,0.0015795230865478,0.0017945766448974,0.0014097690582275,0.0019137859344482,0.0015175342559814,0.0015187263488769,0.0016818046569824,0.0013964176177978
11,0.0005514621734619,0.0006382465362548,0.0006814002990722,0.0004608631134033,0.1069579124450683,0.0359039306640625,0.9100301265716552,0.908829927444458,0.9036762714385986,0.9061696529388428,0.4876203536987304,0.2014741897583007,0.078416109085083,0.7446870803833008,0.0009622573852539,0.0008125305175781,0.0008914470672607,0.0008597373962402,0.0008094310760498,0.0009727478027343,0.0009858608245849,0.0007176399230957,0.0016114711761474,0.0017492771148681,0.0012385845184326,0.0017457008361816,0.0015840530395507,0.001671552658081,0.0016679763793945,0.001251220703125
12,0.0005278587341308,0.0007460117340087,0.0006892681121826,0.0004563331604003,0.2402136325836181,0.1015679836273193,1.673541784286499,1.6796636581420898,1.6695606708526611,1.6727116107940674,0.4900557994842529,0.3136851787567138,0.0856297016143798,0.526728630065918,0.0008332729339599,0.0010032653808593,0.0006988048553466,0.0008478164672851,0.0006308555603027,0.0007710456848144,0.0007622241973876,0.0005748271942138,0.0014081001281738,0.001490831375122,0.0011916160583496,0.0014731884002685,0.0014915466308593,0.0013082027435302,0.0014193058013916,0.0011622905731201
13,0.0005328655242919,0.0008027553558349,0.0006172657012939,0.0004098415374755,0.1002447605133056,0.038191795349121,0.870769739151001,0.8729429244995117,0.8667893409729004,0.8702466487884521,0.4873964786529541,0.2726237773895263,0.0792315006256103,0.5900275707244873,0.0009357929229736,0.0009553432464599,0.0008742809295654,0.0008375644683837,0.0007936954498291,0.000939130783081,0.000948429107666,0.0006928443908691,0.0015449523925781,0.0017719268798828,0.0012717247009277,0.0022656917572021,0.0015230178833007,0.0016412734985351,0.0016605854034423,0.0010983943939208
14,0.0006065368652343,0.0007658004760742,0.0007307529449462,0.0006167888641357,0.481168270111084,0.183377981185913,2.8300228118896484,2.8153185844421387,2.809279203414917,2.816660165786743,0.4905614852905273,0.2404370307922363,0.0764188766479492,0.6477515697479248,0.0010840892791748,0.0011169910430908,0.0009112358093261,0.0010087490081787,0.000899314880371,0.0011086463928222,0.0010569095611572,0.000864028930664,0.0014665126800537,0.0014965534210205,0.0014951229095458,0.0016214847564697,0.0014410018920898,0.0014674663543701,0.001572847366333,0.0013797283172607
15,0.000568151473999,0.000746726989746,0.0007464885711669,0.0005273818969726,0.1849036216735839,0.0760982036590576,1.4582078456878662,1.6719179153442385,1.4617342948913574,1.467241287231445,0.4910330772399902,0.2242951393127441,0.0796973705291748,0.7027060985565186,0.0009510517120361,0.0010633468627929,0.0008583068847656,0.0009021759033203,0.0008459091186523,0.0010619163513183,0.0011041164398193,0.0007457733154296,0.0013236999511718,0.0018057823181152,0.0014200210571289,0.0015747547149658,0.0014064311981201,0.0014889240264892,0.0015890598297119,0.001312255859375
16,0.0005269050598144,0.0008063316345214,0.000645637512207,0.0004265308380126,0.0686452388763427,0.0263195037841796,0.5622105598449707,0.7357585430145264,0.5626235008239746,0.5599536895751953,0.4894895553588867,0.3314375877380371,0.0799672603607177,0.7890498638153076,0.0009341239929199,0.0009634494781494,0.0008769035339355,0.0008599758148193,0.0007948875427246,0.00093674659729,0.0009491443634033,0.0006999969482421,0.0015840530395507,0.0017285346984863,0.0011661052703857,0.0017323493957519,0.001490831375122,0.0016634464263916,0.0016584396362304,0.0011906623840332
17,0.0004963874816894,0.0006747245788574,0.0006413459777832,0.0003602504730224,0.0594847202301025,0.0221922397613525,0.5098798274993896,0.663856029510498,0.5085222721099854,0.5037167072296143,0.4896972179412842,0.3271713256835937,0.0796198844909668,0.5093326568603516,0.0008535385131835,0.0008821487426757,0.0008065700531005,0.0007975101470947,0.0007164478302001,0.0008637905120849,0.0008680820465087,0.0006349086761474,0.001145601272583,0.0012562274932861,0.0011663436889648,0.0016472339630126,0.0011734962463378,0.0011758804321289,0.0015735626220703,0.0011544227600097
18,0.0004551410675048,0.0006721019744873,0.0006022453308105,0.0003671646118164,0.1845951080322265,0.0642836093902587,1.4000957012176514,1.9729714393615725,1.3995602130889893,1.4037690162658691,0.4889111518859863,0.3699910640716553,0.0966930389404296,0.7666201591491699,0.0008692741394042,0.0009160041809082,0.0008075237274169,0.0008301734924316,0.0007004737854003,0.0009205341339111,0.0008952617645263,0.0006756782531738,0.0014874935150146,0.0015170574188232,0.0011608600616455,0.0014979839324951,0.0014336109161376,0.0012457370758056,0.0015239715576171,0.0011429786682128
19,0.0006105899810791,0.000828742980957,0.0007262229919433,0.0005929470062255,0.4787559509277344,0.1917877197265625,2.844223022460937,3.033863067626953,2.829218626022339,2.83791732788086,0.4888112545013428,0.2098658084869384,0.0940725803375244,0.6621792316436768,0.0010311603546142,0.0010828971862792,0.0009043216705322,0.0009472370147705,0.0009162425994873,0.000962495803833,0.0009419918060302,0.000760793685913,0.0013124942779541,0.0014705657958984,0.0013878345489501,0.0016484260559082,0.0012886524200439,0.0013628005981445,0.0014500617980957,0.0013318061828613
20,0.0005502700805664,0.000739574432373,0.0006930828094482,0.0005426406860351,0.0934832096099853,0.0366969108581543,0.7975294589996338,0.8006911277770996,0.8006591796875,0.7894518375396729,0.4850273132324219,0.3091664314270019,0.0620014667510986,0.6600887775421143,0.0009350776672363,0.0010137557983398,0.0008919239044189,0.0009100437164306,0.0007972717285156,0.0009791851043701,0.0009903907775878,0.0007288455963134,0.001605749130249,0.0016875267028808,0.0013031959533691,0.0016999244689941,0.0015413761138916,0.0016109943389892,0.0016863346099853,0.0011601448059082
21,0.0004622936248779,0.0007619857788085,0.0007596015930175,0.0004279613494873,0.0755555629730224,0.0257973670959472,0.6396949291229248,0.642066478729248,0.6338376998901367,0.627701997756958,0.4878151416778564,0.2697303295135498,0.0617542266845703,0.5561299324035645,0.0008950233459472,0.0009150505065917,0.0008208751678466,0.0008473396301269,0.0007448196411132,0.0008950233459472,0.000906229019165,0.0006241798400878,0.0015468597412109,0.0015442371368408,0.0012145042419433,0.0016899108886718,0.0011906623840332,0.0012638568878173,0.0014796257019042,0.0010714530944824
22,0.0004384517669677,0.0007095336914062,0.0007064342498779,0.0003867149353027,0.1305835247039795,0.0405020713806152,0.9348366260528564,0.9369890689849854,0.928797960281372,0.932847023010254,0.4862687587738037,0.2119588851928711,0.0622212886810302,0.7118749618530273,0.0008668899536132,0.0008943080902099,0.0008056163787841,0.0008139610290527,0.0007448196411132,0.000887393951416,0.0008776187896728,0.0006759166717529,0.0012097358703613,0.0016920566558837,0.0011799335479736,0.0014042854309082,0.001145601272583,0.0012497901916503,0.0015721321105957,0.0010051727294921
23,0.0004281997680664,0.0006914138793945,0.0006830692291259,0.0003573894500732,0.0750668048858642,0.026038646697998,0.6431498527526855,0.6330029964447021,0.6347646713256836,0.6308939456939697,0.4882476329803467,0.2083561420440673,0.0622105598449707,0.5452353954315186,0.0008461475372314,0.0008738040924072,0.0007798671722412,0.0007863044738769,0.0007102489471435,0.0008645057678222,0.0008442401885986,0.000655174255371,0.0015087127685546,0.0016853809356689,0.001075267791748,0.0016546249389648,0.0011203289031982,0.001253604888916,0.0012459754943847,0.001056432723999
24,0.0004589557647705,0.000680923461914,0.0006649494171142,0.0003573894500732,0.0666313171386718,0.0232825279235839,0.566964864730835,0.5684435367584229,0.5632736682891846,0.5634498596191406,0.4894540309906006,0.3287792205810547,0.0581250190734863,0.5637872219085693,0.0008490085601806,0.0008959770202636,0.0007820129394531,0.0007808208465576,0.0006952285766601,0.0008463859558105,0.0008847713470458,0.0006275177001953,0.0011453628540039,0.0016806125640869,0.001091718673706,0.0012831687927246,0.0013792514801025,0.0011305809020996,0.0015540122985839,0.0010862350463867
25,0.0012011528015136,0.0006630420684814,0.0006840229034423,0.0013556480407714,0.0462150573730468,0.0178573131561279,0.3847734928131103,0.3893845081329345,0.3840129375457763,0.3926343917846679,0.3736062049865722,0.327296495437622,0.0605711936950683,0.4713151454925537,0.0016031265258789,0.0008840560913085,0.0007739067077636,0.0020534992218017,0.0014886856079101,0.0008699893951416,0.0008513927459716,0.001929759979248,0.0021722316741943,0.0012257099151611,0.0022149085998535,0.0016539096832275,0.0011324882507324,0.0012323856353759,0.0015859603881835,0.0010063648223876
26,0.0004289150238037,0.0006937980651855,0.0006599426269531,0.0003473758697509,0.0755164623260498,0.0256423950195312,0.6325478553771973,0.6361355781555176,0.6301734447479248,0.6340665817260742,0.4905164241790771,0.3401927947998047,0.0617902278900146,0.6951897144317627,0.0008642673492431,0.0008654594421386,0.0007760524749755,0.0008206367492675,0.0007169246673583,0.0008594989776611,0.0008440017700195,0.00053071975708,0.0015211105346679,0.0015804767608642,0.0010609626770019,0.0016305446624755,0.0014319419860839,0.0011091232299804,0.0011084079742431,0.000972032546997
